bucket,avg_fwd_ret,date,feature_set,model,horizon_days
3,-0.026044164202429776,2023-09-13,F1_momentum,logistic_regression,1
4,-0.013737719256645908,2023-09-13,F1_momentum,logistic_regression,1
5,0.006814445417288262,2023-09-13,F1_momentum,logistic_regression,1
1,0.0063933039077391784,2023-09-14,F1_momentum,logistic_regression,1
2,0.020981649876270048,2023-09-14,F1_momentum,logistic_regression,1
3,-0.017179243086052065,2023-09-14,F1_momentum,logistic_regression,1
4,-0.00328599022222964,2023-09-14,F1_momentum,logistic_regression,1
5,0.007394874383537031,2023-09-14,F1_momentum,logistic_regression,1
1,0.004051006698216786,2023-09-15,F1_momentum,logistic_regression,1
2,-0.00824517173217143,2023-09-15,F1_momentum,logistic_regression,1
3,0.014488624226286495,2023-09-15,F1_momentum,logistic_regression,1
4,0.004050478917698941,2023-09-15,F1_momentum,logistic_regression,1
5,0.0016073902193819434,2023-09-15,F1_momentum,logistic_regression,1
1,0.0008334443291112548,2023-09-18,F1_momentum,logistic_regression,1
2,0.0003214668889715,2023-09-18,F1_momentum,logistic_regression,1
3,-0.005580052469866981,2023-09-18,F1_momentum,logistic_regression,1
4,0.013142704188195076,2023-09-18,F1_momentum,logistic_regression,1
5,-0.0055864674738813624,2023-09-18,F1_momentum,logistic_regression,1
1,-0.013345414894629648,2023-09-19,F1_momentum,logistic_regression,1
2,-0.029794908720104263,2023-09-19,F1_momentum,logistic_regression,1
3,0.00030679585530696274,2023-09-19,F1_momentum,logistic_regression,1
4,-0.0006313154130945797,2023-09-19,F1_momentum,logistic_regression,1
5,0.008111061369609485,2023-09-19,F1_momentum,logistic_regression,1
1,-0.01973281511023378,2023-09-20,F1_momentum,logistic_regression,1
2,-0.02076444845223846,2023-09-20,F1_momentum,logistic_regression,1
3,-0.009269935548925023,2023-09-20,F1_momentum,logistic_regression,1
4,-0.02076243892874552,2023-09-20,F1_momentum,logistic_regression,1
5,0.017774104518948564,2023-09-20,F1_momentum,logistic_regression,1
1,0.0058843732868546494,2023-09-21,F1_momentum,logistic_regression,1
2,0.012991564889796248,2023-09-21,F1_momentum,logistic_regression,1
3,-0.0013898721413617698,2023-09-21,F1_momentum,logistic_regression,1
4,0.006166523796964141,2023-09-21,F1_momentum,logistic_regression,1
5,-0.010055685670924464,2023-09-21,F1_momentum,logistic_regression,1
1,0.005949686069773419,2023-09-22,F1_momentum,logistic_regression,1
2,0.006893780686184847,2023-09-22,F1_momentum,logistic_regression,1
3,0.009765681127003822,2023-09-22,F1_momentum,logistic_regression,1
4,-0.0008156318736131096,2023-09-22,F1_momentum,logistic_regression,1
5,-0.0008317569019449245,2023-09-22,F1_momentum,logistic_regression,1
1,-0.0019266165113952516,2023-09-25,F1_momentum,logistic_regression,1
2,-0.011623630946922758,2023-09-25,F1_momentum,logistic_regression,1
3,-0.018053580604434405,2023-09-25,F1_momentum,logistic_regression,1
4,-0.027114816425143684,2023-09-25,F1_momentum,logistic_regression,1
5,-0.0155226010422716,2023-09-25,F1_momentum,logistic_regression,1
1,-0.0073979184899782835,2023-09-26,F1_momentum,logistic_regression,1
2,0.010870370095633852,2023-09-26,F1_momentum,logistic_regression,1
3,0.004956212134015925,2023-09-26,F1_momentum,logistic_regression,1
4,-0.0153080959612244,2023-09-26,F1_momentum,logistic_regression,1
5,-0.01238138942902095,2023-09-26,F1_momentum,logistic_regression,1
1,0.009836780487196273,2023-09-27,F1_momentum,logistic_regression,1
2,0.02049411570600901,2023-09-27,F1_momentum,logistic_regression,1
3,0.028415864024059934,2023-09-27,F1_momentum,logistic_regression,1
4,0.010124577835100457,2023-09-27,F1_momentum,logistic_regression,1
5,0.004707308703058577,2023-09-27,F1_momentum,logistic_regression,1
1,-0.0010990989752559521,2023-09-28,F1_momentum,logistic_regression,1
2,-0.004190822105461844,2023-09-28,F1_momentum,logistic_regression,1
3,-0.0014604453943435347,2023-09-28,F1_momentum,logistic_regression,1
4,-0.01654664471662448,2023-09-28,F1_momentum,logistic_regression,1
5,-0.0010575910883399153,2023-09-28,F1_momentum,logistic_regression,1
1,-0.016277248015579837,2023-09-29,F1_momentum,logistic_regression,1
2,-0.011979026017634231,2023-09-29,F1_momentum,logistic_regression,1
3,-0.013798706167811814,2023-09-29,F1_momentum,logistic_regression,1
4,0.0037301233561315428,2023-09-29,F1_momentum,logistic_regression,1
5,-0.007511028928549157,2023-09-29,F1_momentum,logistic_regression,1
1,-0.00033200208131728415,2023-10-02,F1_momentum,logistic_regression,1
2,-0.00563823744130143,2023-10-02,F1_momentum,logistic_regression,1
3,0.006096521400812849,2023-10-02,F1_momentum,logistic_regression,1
4,0.012222388422710173,2023-10-02,F1_momentum,logistic_regression,1
5,0.00913736901194595,2023-10-02,F1_momentum,logistic_regression,1
1,0.009299036715065268,2023-10-03,F1_momentum,logistic_regression,1
2,0.004983729622736188,2023-10-03,F1_momentum,logistic_regression,1
3,-0.0025052187548033067,2023-10-03,F1_momentum,logistic_regression,1
4,0.028203537855115535,2023-10-03,F1_momentum,logistic_regression,1
5,-0.0015668931498498129,2023-10-03,F1_momentum,logistic_regression,1
1,-0.005730096536881724,2023-10-04,F1_momentum,logistic_regression,1
2,-0.024592553348460555,2023-10-04,F1_momentum,logistic_regression,1
3,-0.02171967279315984,2023-10-04,F1_momentum,logistic_regression,1
4,-0.008587678092469742,2023-10-04,F1_momentum,logistic_regression,1
5,-0.024715638039977783,2023-10-04,F1_momentum,logistic_regression,1
1,0.011397888685899638,2023-10-05,F1_momentum,logistic_regression,1
2,-0.0013355347740441337,2023-10-05,F1_momentum,logistic_regression,1
3,0.0070254709318590125,2023-10-05,F1_momentum,logistic_regression,1
4,-0.0066347253697733866,2023-10-05,F1_momentum,logistic_regression,1
5,-0.0012555711046631224,2023-10-05,F1_momentum,logistic_regression,1
1,0.011731002815834612,2023-10-06,F1_momentum,logistic_regression,1
2,0.008825249768711796,2023-10-06,F1_momentum,logistic_regression,1
3,0.0018423859495502737,2023-10-06,F1_momentum,logistic_regression,1
4,0.011841843125639295,2023-10-06,F1_momentum,logistic_regression,1
5,0.003641891920575291,2023-10-06,F1_momentum,logistic_regression,1
1,-0.011336900613599876,2023-10-09,F1_momentum,logistic_regression,1
2,0.0005331543498268143,2023-10-09,F1_momentum,logistic_regression,1
3,-0.0024902282190183422,2023-10-09,F1_momentum,logistic_regression,1
4,0.01356647834868796,2023-10-09,F1_momentum,logistic_regression,1
5,0.002026698920738257,2023-10-09,F1_momentum,logistic_regression,1
1,0.003007124279939044,2023-10-10,F1_momentum,logistic_regression,1
2,0.009215007586885982,2023-10-10,F1_momentum,logistic_regression,1
3,0.018590321544211252,2023-10-10,F1_momentum,logistic_regression,1
4,0.005040774593189745,2023-10-10,F1_momentum,logistic_regression,1
5,0.010156954468475421,2023-10-10,F1_momentum,logistic_regression,1
1,-0.0024847529573023275,2023-10-11,F1_momentum,logistic_regression,1
2,-0.012075387322330822,2023-10-11,F1_momentum,logistic_regression,1
3,-0.02352501690255432,2023-10-11,F1_momentum,logistic_regression,1
4,-0.010954121923195781,2023-10-11,F1_momentum,logistic_regression,1
5,-0.01895343219674883,2023-10-11,F1_momentum,logistic_regression,1
1,-0.004013212612065553,2023-10-12,F1_momentum,logistic_regression,1
2,-0.0007512376542682109,2023-10-12,F1_momentum,logistic_regression,1
3,0.015291377202843792,2023-10-12,F1_momentum,logistic_regression,1
4,0.021682072401837615,2023-10-12,F1_momentum,logistic_regression,1
5,0.011953767027621243,2023-10-12,F1_momentum,logistic_regression,1
1,-0.014617396441648445,2023-10-13,F1_momentum,logistic_regression,1
2,-0.007616971581742349,2023-10-13,F1_momentum,logistic_regression,1
3,0.00919597378449133,2023-10-13,F1_momentum,logistic_regression,1
4,-0.010996194757299071,2023-10-13,F1_momentum,logistic_regression,1
5,0.006817106174276777,2023-10-13,F1_momentum,logistic_regression,1
1,-0.0050435163103447755,2023-10-16,F1_momentum,logistic_regression,1
2,-0.005767396756128473,2023-10-16,F1_momentum,logistic_regression,1
3,-0.02232989643356431,2023-10-16,F1_momentum,logistic_regression,1
4,-0.003608413226069973,2023-10-16,F1_momentum,logistic_regression,1
5,0.0010657177642199867,2023-10-16,F1_momentum,logistic_regression,1
1,0.008539621002374598,2023-10-17,F1_momentum,logistic_regression,1
2,0.0002948183230537804,2023-10-17,F1_momentum,logistic_regression,1
3,0.028780113185164158,2023-10-17,F1_momentum,logistic_regression,1
4,0.01587767817983443,2023-10-17,F1_momentum,logistic_regression,1
5,0.02054617012199289,2023-10-17,F1_momentum,logistic_regression,1
1,0.003877115294062483,2023-10-18,F1_momentum,logistic_regression,1
2,0.015957647899405236,2023-10-18,F1_momentum,logistic_regression,1
3,0.012753087631617144,2023-10-18,F1_momentum,logistic_regression,1
4,0.011223526874275302,2023-10-18,F1_momentum,logistic_regression,1
5,0.006953724939299244,2023-10-18,F1_momentum,logistic_regression,1
1,0.013519262692580303,2023-10-19,F1_momentum,logistic_regression,1
2,0.015544602060643786,2023-10-19,F1_momentum,logistic_regression,1
3,0.019990419508367885,2023-10-19,F1_momentum,logistic_regression,1
4,0.02773337934464415,2023-10-19,F1_momentum,logistic_regression,1
5,0.02451206774047887,2023-10-19,F1_momentum,logistic_regression,1
1,0.014508998173739518,2023-10-20,F1_momentum,logistic_regression,1
2,0.03866387255688242,2023-10-20,F1_momentum,logistic_regression,1
3,0.010497937923707013,2023-10-20,F1_momentum,logistic_regression,1
4,0.022885377860529577,2023-10-20,F1_momentum,logistic_regression,1
5,0.020190275089705167,2023-10-20,F1_momentum,logistic_regression,1
1,-0.0035940192687622385,2023-10-23,F1_momentum,logistic_regression,1
2,0.006618497306951632,2023-10-23,F1_momentum,logistic_regression,1
3,0.007086130843553251,2023-10-23,F1_momentum,logistic_regression,1
4,0.017579145158234333,2023-10-23,F1_momentum,logistic_regression,1
5,0.015741058536801744,2023-10-23,F1_momentum,logistic_regression,1
1,0.003507225624588828,2023-10-24,F1_momentum,logistic_regression,1
2,0.0037035909819134183,2023-10-24,F1_momentum,logistic_regression,1
3,0.004039967220556773,2023-10-24,F1_momentum,logistic_regression,1
4,-0.0005209198711516594,2023-10-24,F1_momentum,logistic_regression,1
5,0.014830031578459635,2023-10-24,F1_momentum,logistic_regression,1
1,0.019637832560961632,2023-10-25,F1_momentum,logistic_regression,1
2,0.023274193324773984,2023-10-25,F1_momentum,logistic_regression,1
3,0.02839887670721064,2023-10-25,F1_momentum,logistic_regression,1
4,0.0006490213071839168,2023-10-25,F1_momentum,logistic_regression,1
5,0.004175623786758731,2023-10-25,F1_momentum,logistic_regression,1
1,0.007722624409748635,2023-10-26,F1_momentum,logistic_regression,1
2,0.008923853990752573,2023-10-26,F1_momentum,logistic_regression,1
3,-0.002063028075955542,2023-10-26,F1_momentum,logistic_regression,1
4,2.6993154674137543e-05,2023-10-26,F1_momentum,logistic_regression,1
5,0.003579870545638686,2023-10-26,F1_momentum,logistic_regression,1
1,0.0017989024429330702,2023-10-27,F1_momentum,logistic_regression,1
2,-0.009317267323252776,2023-10-27,F1_momentum,logistic_regression,1
3,-0.01227971981066639,2023-10-27,F1_momentum,logistic_regression,1
4,0.020971265653159543,2023-10-27,F1_momentum,logistic_regression,1
5,0.01996180111954393,2023-10-27,F1_momentum,logistic_regression,1
1,0.003362091756902774,2023-10-30,F1_momentum,logistic_regression,1
2,0.01484319690223912,2023-10-30,F1_momentum,logistic_regression,1
3,0.02922173296781172,2023-10-30,F1_momentum,logistic_regression,1
4,0.01699958392803458,2023-10-30,F1_momentum,logistic_regression,1
5,0.012138589451764048,2023-10-30,F1_momentum,logistic_regression,1
1,0.0020414107185986463,2023-10-31,F1_momentum,logistic_regression,1
2,0.01782578291409509,2023-10-31,F1_momentum,logistic_regression,1
3,-0.01333617284431593,2023-10-31,F1_momentum,logistic_regression,1
4,0.0054414802921005645,2023-10-31,F1_momentum,logistic_regression,1
5,-0.005766846202756859,2023-10-31,F1_momentum,logistic_regression,1
1,-0.011470023132621021,2023-11-01,F1_momentum,logistic_regression,1
2,0.011133978651684862,2023-11-01,F1_momentum,logistic_regression,1
3,-0.028408102776081745,2023-11-01,F1_momentum,logistic_regression,1
4,0.003736280363194844,2023-11-01,F1_momentum,logistic_regression,1
5,0.008237294530724859,2023-11-01,F1_momentum,logistic_regression,1
1,0.004304108958501751,2023-11-02,F1_momentum,logistic_regression,1
2,0.02302045174303946,2023-11-02,F1_momentum,logistic_regression,1
3,-0.0010915718940551766,2023-11-02,F1_momentum,logistic_regression,1
4,-0.03658651688605752,2023-11-02,F1_momentum,logistic_regression,1
5,-0.0025719225988438676,2023-11-02,F1_momentum,logistic_regression,1
1,-9.394194348127938e-05,2023-11-03,F1_momentum,logistic_regression,1
2,0.0028628461933508653,2023-11-03,F1_momentum,logistic_regression,1
3,-0.002733209203654219,2023-11-03,F1_momentum,logistic_regression,1
4,0.02107769417444083,2023-11-03,F1_momentum,logistic_regression,1
5,-0.0035539156761723034,2023-11-03,F1_momentum,logistic_regression,1
1,-0.014122667536231204,2023-11-06,F1_momentum,logistic_regression,1
2,-0.008041432442360774,2023-11-06,F1_momentum,logistic_regression,1
3,0.019310138080056993,2023-11-06,F1_momentum,logistic_regression,1
4,0.015636138778210018,2023-11-06,F1_momentum,logistic_regression,1
5,-0.0013127931336923138,2023-11-06,F1_momentum,logistic_regression,1
1,-0.007656404936506489,2023-11-07,F1_momentum,logistic_regression,1
2,-0.0009095850618993095,2023-11-07,F1_momentum,logistic_regression,1
3,0.0018727262541968215,2023-11-07,F1_momentum,logistic_regression,1
4,-0.0064798764527762565,2023-11-07,F1_momentum,logistic_regression,1
5,0.007905039808485448,2023-11-07,F1_momentum,logistic_regression,1
1,0.010764046366049884,2023-11-08,F1_momentum,logistic_regression,1
2,0.006090063132043744,2023-11-08,F1_momentum,logistic_regression,1
3,-0.004073983418892757,2023-11-08,F1_momentum,logistic_regression,1
4,0.015768412247330277,2023-11-08,F1_momentum,logistic_regression,1
5,0.015213422746697014,2023-11-08,F1_momentum,logistic_regression,1
1,0.0020325592602610243,2023-11-09,F1_momentum,logistic_regression,1
2,0.000568915405623871,2023-11-09,F1_momentum,logistic_regression,1
3,-0.005918080372562251,2023-11-09,F1_momentum,logistic_regression,1
4,-0.015656709881660458,2023-11-09,F1_momentum,logistic_regression,1
5,0.008454965396801795,2023-11-09,F1_momentum,logistic_regression,1
1,0.01889660942491722,2023-11-10,F1_momentum,logistic_regression,1
2,0.012302858430633945,2023-11-10,F1_momentum,logistic_regression,1
3,0.0098887568474475,2023-11-10,F1_momentum,logistic_regression,1
4,0.0005618470811246112,2023-11-10,F1_momentum,logistic_regression,1
5,0.01654361078182226,2023-11-10,F1_momentum,logistic_regression,1
1,0.015434064609214315,2023-11-13,F1_momentum,logistic_regression,1
2,-0.0352609042316101,2023-11-13,F1_momentum,logistic_regression,1
3,-0.009013094765007057,2023-11-13,F1_momentum,logistic_regression,1
4,0.004854917717842966,2023-11-13,F1_momentum,logistic_regression,1
5,-0.006092057547541718,2023-11-13,F1_momentum,logistic_regression,1
1,0.00454527215421946,2023-11-14,F1_momentum,logistic_regression,1
2,-0.00398254779938767,2023-11-14,F1_momentum,logistic_regression,1
3,-0.020555723921192925,2023-11-14,F1_momentum,logistic_regression,1
4,-0.011679028325492169,2023-11-14,F1_momentum,logistic_regression,1
5,-0.015029875316165286,2023-11-14,F1_momentum,logistic_regression,1
1,0.01616411184617761,2023-11-15,F1_momentum,logistic_regression,1
2,0.020917383790846733,2023-11-15,F1_momentum,logistic_regression,1
3,0.025891208766232188,2023-11-15,F1_momentum,logistic_regression,1
4,0.016284376091691755,2023-11-15,F1_momentum,logistic_regression,1
5,0.010056303506070896,2023-11-15,F1_momentum,logistic_regression,1
1,0.0004273054496675699,2023-11-16,F1_momentum,logistic_regression,1
2,-0.0006979773347730589,2023-11-16,F1_momentum,logistic_regression,1
3,0.0007566950645704895,2023-11-16,F1_momentum,logistic_regression,1
4,-0.014698407047586515,2023-11-16,F1_momentum,logistic_regression,1
5,0.0013891743050457594,2023-11-16,F1_momentum,logistic_regression,1
1,-0.012758181922627565,2023-11-17,F1_momentum,logistic_regression,1
2,-0.003320620267657337,2023-11-17,F1_momentum,logistic_regression,1
3,-0.012155872815170221,2023-11-17,F1_momentum,logistic_regression,1
4,-0.00221939430799567,2023-11-17,F1_momentum,logistic_regression,1
5,-0.03818390195977278,2023-11-17,F1_momentum,logistic_regression,1
1,-0.012101749867351297,2023-11-20,F1_momentum,logistic_regression,1
2,-0.004693842055175201,2023-11-20,F1_momentum,logistic_regression,1
3,-0.01990382399826429,2023-11-20,F1_momentum,logistic_regression,1
4,-0.008698669077717547,2023-11-20,F1_momentum,logistic_regression,1
5,-0.028598030051918355,2023-11-20,F1_momentum,logistic_regression,1
1,-0.00616695125256983,2023-11-21,F1_momentum,logistic_regression,1
2,-0.022638652718290797,2023-11-21,F1_momentum,logistic_regression,1
3,-0.014123884351522675,2023-11-21,F1_momentum,logistic_regression,1
4,-0.029465289647310988,2023-11-21,F1_momentum,logistic_regression,1
5,-0.00796848476305173,2023-11-21,F1_momentum,logistic_regression,1
1,0.007445517712564964,2023-11-22,F1_momentum,logistic_regression,1
2,-0.004782305320473967,2023-11-22,F1_momentum,logistic_regression,1
3,-0.003936288446005076,2023-11-22,F1_momentum,logistic_regression,1
4,-0.01573243004833691,2023-11-22,F1_momentum,logistic_regression,1
5,-0.0022661726911544777,2023-11-22,F1_momentum,logistic_regression,1
1,-0.02077829150142302,2023-11-23,F1_momentum,logistic_regression,1
2,0.003903026052713976,2023-11-23,F1_momentum,logistic_regression,1
